order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,tax_pct
ORD-00328,CUST-0204,PROD-0013,2023-06-02,8,607.07,0.17,0.11
ORD-00323,CUST-0281,PROD-0034,2023-09-25,2,657.62,0.18,0.08
ORD-04625,CUST-0159,PROD-0078,2024-05-02,10,1257.04,0.07,0.09
ORD-02596,CUST-0247,PROD-0014,2024-05-19,1,1415.27,0.05,0.11
ORD-01989,CUST-0017,PROD-0058,2024-01-11,3,1827.44,0.01,0.11
ORD-02742,CUST-0247,PROD-0085,2023-06-12,3,642.8,0.29,0.12
ORD-04816,CUST-0002,PROD-0016,2024-09-17,3,230.22,0.13,0.09
ORD-00452,CUST-0447,PROD-0012,2023-08-27,1,628.85,0.01,0.13
ORD-01549,CUST-0254,PROD-0078,2024-07-23,9,393.35,0.25,0.12
ORD-04727,CUST-0382,PROD-0033,2024-06-14,5,1165.0,0.09,0.12
ORD-00660,CUST-0384,PROD-0006,2024-05-09,-5,1879.25,0.29,0.11
ORD-04810,CUST-0192,PROD-0004,2023-01-24,1,1377.16,0.23,0.11
ORD-02233,CUST-0010,PROD-0004,2024-12-21,8,459.75,0.29,0.12
ORD-01548,CUST-0026,PROD-0092,2023-08-21,2,17.64,0.24,0.07
ORD-01719,CUST-0069,PROD-0038,2024-06-17,3,1983.76,0.0,0.07
ORD-01272,CUST-0385,PROD-0070,2024-03-20,8,985.7,0.14,0.14
ORD-01670,CUST-0110,PROD-0030,2024-01-18,7,1163.48,0.18,0.09
ORD-02545,CUST-0023,PROD-0024,2024-01-26,1,701.16,0.03,0.06
ORD-02748,CUST-0034,PROD-0001,2024-08-28,9,837.81,0.04,0.07
ORD-04925,CUST-0069,PROD-0096,2024-11-20,3,1132.42,0.11,0.14
ORD-02038,CUST-0139,PROD-0022,2023-09-02,3,1026.69,0.15,0.13
ORD-02144,CUST-0285,PROD-0074,2023-04-18,3,1596.92,0.16,0.09
ORD-02633,CUST-0139,PROD-0027,2024-02-13,4,1721.52,0.11,0.08
ORD-01934,CUST-0114,PROD-0044,2023-09-09,3,813.27,0.18,0.14
ORD-04080,CUST-0288,PROD-0012,2024-05-07,6,1046.89,0.22,0.11
ORD-02249,CUST-0437,PROD-0061,2024-06-08,9,1210.75,0.05,0.08
ORD-04796,CUST-0264,PROD-0099,2024-04-20,8,323.82,0.12,0.14
ORD-02189,CUST-0352,PROD-0047,2024-07-17,2,1049.29,0.27,0.12
ORD-03620,CUST-0124,PROD-0012,2024-01-15,9,100.49,0.15,0.14
ORD-04919,CUST-0262,PROD-0016,2024-09-08,8,1034.77,0.11,0.1
ORD-00133,CUST-0393,PROD-0075,2023-06-30,5,126.6,0.3,0.1
ORD-02404,CUST-0306,PROD-0008,2023-05-14,-2,212.24,0.21,0.14
ORD-04456,CUST-0335,PROD-0078,2023-02-15,6,1834.58,0.24,0.07
ORD-03682,CUST-0351,PROD-0091,2023-09-28,10,1465.42,0.1,0.08
ORD-00894,CUST-0495,PROD-0049,2024-07-31,8,1265.84,0.06,0.08
ORD-01627,CUST-0233,PROD-0049,2024-01-04,4,1451.31,0.21,0.14
ORD-02879,CUST-0024,PROD-0032,2024-03-14,7,1326.09,0.18,0.1
ORD-00252,CUST-0454,PROD-0042,2024-07-18,10,1838.03,0.07,0.05
ORD-04446,CUST-0233,PROD-0061,2024-01-21,10,905.53,0.18,0.08
ORD-03990,CUST-0208,PROD-0077,2023-03-21,5,1551.31,0.07,0.08
ORD-03361,CUST-0283,PROD-0004,2024-10-30,9,804.87,0.24,0.05
ORD-04492,CUST-0325,PROD-0061,2024-09-09,3,534.84,0.13,0.11
ORD-00167,CUST-0450,PROD-0053,2024-11-16,2,1573.63,0.26,0.14
ORD-04780,CUST-0383,PROD-0086,2024-01-20,3,933.33,0.11,0.12
ORD-00295,CUST-0429,PROD-0090,2024-09-25,7,707.53,0.24,0.14
ORD-00587,CUST-0160,PROD-0089,2023-09-25,2,1639.5,0.28,0.1
ORD-04132,CUST-0420,PROD-0055,2023-04-19,7,1691.59,0.11,0.14
ORD-00522,CUST-0190,PROD-0071,2023-10-31,2,555.05,0.23,0.07
ORD-04570,CUST-0337,PROD-0094,2023-09-18,1,1689.09,1.88,0.11
ORD-00581,CUST-0467,PROD-0046,2023-04-20,6,334.98,0.08,0.09
ORD-03711,CUST-0254,PROD-0036,2023-08-13,10,1445.82,0.0,0.15
ORD-00761,CUST-0414,PROD-0092,2024-02-02,6,391.11,0.24,0.11
ORD-01001,CUST-0331,PROD-0089,2023-05-01,5,945.67,0.22,0.09
ORD-04343,CUST-0469,PROD-0002,2023-12-01,2,570.28,0.18,0.1
ORD-01592,CUST-0428,PROD-0026,2023-12-18,5,538.64,0.11,0.09
ORD-02130,CUST-0416,PROD-0091,2024-05-22,8,675.19,0.18,0.09
ORD-02463,CUST-0462,PROD-0009,2024-09-17,5,1894.75,0.18,0.13
ORD-03246,CUST-0356,PROD-0054,2023-08-07,6,1036.62,0.1,0.07
ORD-02419,CUST-0263,PROD-0073,2024-12-09,8,1626.21,0.24,0.06
ORD-01245,CUST-0430,PROD-0061,2023-03-03,8,1190.88,0.03,0.09
ORD-00625,CUST-0010,PROD-0081,2023-02-14,9,911.92,0.23,0.07
ORD-00516,CUST-0077,PROD-0095,2024-04-22,9,922.16,0.2,0.14
ORD-03576,CUST-0371,PROD-0092,2024-02-25,7,572.61,0.14,0.07
ORD-04649,CUST-0088,PROD-0022,2024-02-03,6,1457.57,0.22,0.08
ORD-00558,CUST-0088,PROD-0034,2023-01-28,8,615.12,0.04,0.13
ORD-03347,CUST-0380,PROD-0091,2024-05-01,5,1330.65,0.09,0.1
ORD-02106,CUST-0296,PROD-0072,2023-11-11,3,1038.99,0.15,0.05
ORD-02721,CUST-0298,PROD-0040,2024-09-22,9,821.43,0.18,0.06
ORD-01681,CUST-0086,PROD-0067,2023-05-22,5,1743.31,0.06,0.09
ORD-01761,CUST-0154,PROD-0086,2023-03-23,7,593.97,0.26,0.06
ORD-02485,CUST-0116,PROD-0098,2024-02-20,4,820.05,0.29,0.06
ORD-00008,CUST-0276,PROD-0061,2024-09-05,7,822.44,0.09,0.07
ORD-02951,CUST-0358,PROD-0054,2024-09-17,8,172.77,0.19,0.14
ORD-03747,CUST-0470,PROD-0093,2024-02-02,1,869.02,0.28,0.1
ORD-04494,CUST-0098,PROD-0056,2024-08-22,6,1674.65,0.15,0.11
ORD-03539,CUST-0276,PROD-0082,2024-08-02,5,902.27,0.09,0.07
ORD-01661,CUST-0299,PROD-0036,2024-03-21,5,1856.33,0.14,0.15
ORD-02258,CUST-0290,PROD-0020,2024-01-25,3,698.75,0.3,0.14
ORD-03152,CUST-0011,PROD-0018,2023-05-12,1,37.14,0.29,0.11
ORD-02297,CUST-0291,PROD-0056,2024-02-26,3,84.21,0.0,0.08
ORD-02648,CUST-0006,PROD-0002,2023-02-23,5,183.51,0.17,0.07
ORD-00807,CUST-0077,PROD-0051,2024-12-06,1,949.29,0.15,0.13
ORD-01015,CUST-0477,PROD-0099,2023-02-16,9,1037.44,0.22,0.12
ORD-00053,CUST-0133,PROD-0029,2024-01-06,6,1931.78,0.13,0.05
ORD-01356,CUST-0399,PROD-0094,2023-03-17,4,625.52,0.07,0.08
ORD-03175,CUST-0115,PROD-0068,2024-10-11,6,230.91,0.02,0.09
ORD-03700,CUST-0011,PROD-0033,2024-05-06,8,559.96,0.18,0.15
ORD-04116,CUST-0091,PROD-0091,2023-07-17,2,709.98,0.22,0.09
ORD-03801,CUST-0302,PROD-0070,2024-12-04,10,1839.77,0.16,0.11
ORD-02811,CUST-0359,PROD-0005,2023-10-20,4,1879.07,0.12,0.12
ORD-02202,CUST-0130,PROD-0051,2024-12-03,9,196.14,0.1,0.05
ORD-04310,CUST-0325,PROD-0085,2024-07-04,3,1241.97,0.22,0.12
ORD-00174,CUST-0429,PROD-0008,2024-11-29,10,67.61,0.06,0.13
ORD-01479,CUST-0197,PROD-0040,2023-02-23,1,1927.56,0.16,0.05
ORD-00161,CUST-0258,PROD-0074,2024-05-22,5,167.12,0.27,0.12
ORD-00575,CUST-0252,PROD-0006,2024-04-01,3,406.52,0.25,0.08
ORD-01324,CUST-0477,PROD-0072,2024-02-19,7,1273.2,0.1,0.09
ORD-03566,CUST-0305,PROD-0058,2023-11-20,7,1006.94,0.11,0.12
ORD-04216,CUST-0174,PROD-0026,2023-01-22,3,226.38,0.16,0.1
ORD-01912,CUST-0082,PROD-0012,2024-03-09,3,369.09,0.19,0.08
ORD-01003,CUST-0257,PROD-0040,2023-07-23,8,1112.77,0.25,0.14
ORD-04185,CUST-0432,PROD-0018,2024-11-03,7,814.32,0.22,0.08
ORD-03207,CUST-0408,PROD-0031,2024-01-06,2,477.69,0.2,0.07
ORD-03900,CUST-0218,PROD-0004,2024-10-14,-1,1696.72,0.11,0.09
ORD-00991,CUST-0393,PROD-0050,2024-10-14,5,297.89,0.1,0.06
ORD-00132,CUST-0164,PROD-0077,2023-05-16,10,1009.76,0.12,0.07
ORD-01822,CUST-0149,PROD-0097,2023-09-21,7,1347.64,0.24,0.1
ORD-01876,CUST-0080,PROD-0051,2023-08-13,7,1248.21,0.01,0.11
ORD-03385,CUST-0384,PROD-0084,2024-01-02,3,862.8,0.1,0.06
ORD-02367,CUST-0091,PROD-0051,2024-03-19,9,1826.97,0.23,0.13
ORD-03447,CUST-0460,PROD-0036,2023-01-05,7,1030.85,0.23,0.1
ORD-00911,CUST-0229,PROD-0041,2024-07-30,3,1725.39,0.21,0.05
ORD-03195,CUST-0083,PROD-0066,2024-02-08,6,1619.71,0.27,0.07
ORD-03411,CUST-0460,PROD-0007,2024-08-20,1,1661.84,0.08,0.11
ORD-01654,CUST-0290,PROD-0025,2024-10-20,4,632.97,0.27,0.14
ORD-01132,CUST-0248,PROD-0024,2024-07-25,8,787.52,0.28,0.08
ORD-04182,CUST-0466,PROD-0001,2023-07-08,10,872.52,0.15,0.05
ORD-01861,CUST-0391,PROD-0004,2023-02-23,7,801.68,0.18,0.13
ORD-03785,CUST-0267,PROD-0039,2023-02-20,8,609.35,0.2,0.13
ORD-00217,CUST-0296,PROD-0093,2023-02-03,1,1412.09,0.2,0.13
ORD-03406,CUST-0220,PROD-0036,2023-12-20,10,1563.7,0.1,0.12
ORD-01760,CUST-0327,PROD-0041,2023-02-27,6,248.31,0.24,0.13
ORD-01969,CUST-0074,PROD-0031,2023-02-06,10,159.97,0.09,0.11
ORD-00664,CUST-0475,PROD-0034,2023-05-06,5,1806.56,0.08,0.13
ORD-03680,CUST-0425,PROD-0087,2023-11-22,1,1105.32,0.04,0.1
ORD-04311,CUST-0203,PROD-0061,2023-08-16,8,1283.19,0.27,0.09
ORD-04932,CUST-0097,PROD-0096,2023-06-14,8,1573.84,0.23,0.11
ORD-01525,CUST-0163,PROD-0060,2023-07-24,7,1154.39,0.24,0.07
ORD-03474,CUST-0159,PROD-0042,2023-09-10,7,1716.84,0.0,0.08
ORD-00390,CUST-0127,PROD-0032,2024-04-23,10,400.24,0.18,0.12
ORD-01366,CUST-0001,PROD-0033,2024-01-13,4,1181.99,0.19,0.13
ORD-01203,CUST-0038,PROD-0017,2023-09-10,1,1669.38,0.01,0.07
ORD-04708,CUST-0382,PROD-0021,2023-10-15,1,1677.81,0.21,0.07
ORD-02837,CUST-0166,PROD-0042,2024-11-18,6,1003.53,0.28,0.14
ORD-01950,CUST-0496,PROD-0011,2024-06-11,9,266.5,0.29,0.14
ORD-03185,CUST-0303,PROD-0070,2024-01-05,6,74.65,0.1,0.11
ORD-03552,CUST-0389,PROD-0061,2024-11-07,7,627.35,0.25,0.07
ORD-02050,CUST-0110,PROD-0015,2024-10-21,1,1250.25,0.02,0.08
ORD-02997,CUST-0070,PROD-0069,2023-06-20,5,1976.67,0.24,0.06
ORD-04572,CUST-0110,PROD-0023,2024-05-18,1,59.76,0.26,0.14
ORD-01317,CUST-0475,PROD-0082,2023-04-18,2,770.01,0.29,0.06
ORD-01079,CUST-0205,PROD-0011,2024-07-17,7,1449.27,0.08,0.13
ORD-04769,CUST-0422,PROD-0067,2024-06-21,5,1945.4,0.09,0.13
ORD-04382,CUST-0064,PROD-0010,2024-08-15,6,191.91,0.19,0.07
ORD-00441,CUST-0203,PROD-0093,2023-05-08,6,1536.39,0.03,0.08
ORD-00070,CUST-0397,PROD-0070,2023-09-18,8,1103.96,0.03,0.06
ORD-04149,CUST-0469,PROD-0067,2024-02-22,6,601.67,0.09,0.09
ORD-01278,CUST-0326,PROD-0096,2024-03-31,5,1220.97,0.21,0.09
ORD-02713,CUST-0490,PROD-0029,2023-04-14,10,46.95,0.03,0.14
ORD-03201,CUST-0455,PROD-0028,2024-07-31,9,495.63,0.15,0.11
ORD-02053,CUST-0206,PROD-0043,2023-04-07,1,1837.52,0.1,0.1
ORD-00039,CUST-0443,PROD-0050,2024-02-04,6,1112.9,0.18,0.13
ORD-02970,CUST-0111,PROD-0005,2023-01-14,1,1910.48,0.26,0.1
ORD-02085,CUST-0258,PROD-0042,2024-02-11,3,255.58,0.17,0.13
ORD-02477,CUST-0017,PROD-0077,2024-08-27,3,121.62,0.28,0.13
ORD-00543,CUST-0236,PROD-0074,2023-03-24,2,41.7,0.2,0.07
ORD-03391,CUST-0308,PROD-0022,2023-10-30,9,1585.84,0.06,0.13
ORD-01550,CUST-0004,PROD-0011,2023-04-03,10,1731.37,0.02,0.07
ORD-04309,CUST-0021,PROD-0058,2024-10-28,5,326.26,0.16,0.09
ORD-00990,CUST-0035,PROD-0015,2024-06-09,8,1445.47,0.24,0.1
ORD-00509,CUST-0416,PROD-0009,2024-07-22,8,961.5,1.96,0.12
ORD-02064,CUST-0243,PROD-0011,2024-03-19,7,1779.42,0.01,0.06
ORD-02576,CUST-0169,PROD-0013,2023-11-29,9,1543.15,0.27,0.14
ORD-03835,CUST-0143,PROD-0066,2024-07-11,6,766.43,0.0,0.15
ORD-01608,CUST-0439,PROD-0056,2023-03-01,1,1991.72,0.01,0.11
ORD-02814,CUST-0406,PROD-0091,2024-10-02,5,178.78,0.25,0.11
ORD-02538,CUST-0215,PROD-0095,2023-04-07,5,1625.27,0.09,0.08
ORD-03149,CUST-0428,PROD-0081,2023-01-03,6,1270.9,0.02,0.1
ORD-04269,CUST-0433,PROD-0057,2024-11-15,4,1139.64,0.08,0.12
ORD-04293,CUST-0175,PROD-0077,2023-04-03,7,725.72,0.24,0.06
ORD-00946,CUST-0200,PROD-0017,2024-02-14,7,1008.7,0.28,0.13
ORD-03438,CUST-0485,PROD-0034,2024-05-14,7,482.2,0.22,0.13
ORD-00578,CUST-0035,PROD-0077,2023-01-07,1,247.52,0.08,0.15
ORD-01400,CUST-0195,PROD-0007,2024-04-19,1,893.47,0.22,0.12
ORD-02246,CUST-0096,PROD-0074,2023-08-08,7,360.26,0.22,0.11
ORD-03088,CUST-0277,PROD-0009,2024-08-30,9,422.68,0.06,0.09
ORD-02730,CUST-0358,PROD-0060,2023-11-11,2,586.29,0.01,0.15
ORD-03409,CUST-0157,PROD-0029,2024-02-12,5,1300.8,0.21,0.11
ORD-04900,CUST-0413,PROD-0076,2023-07-13,1,1047.18,0.01,0.1
ORD-04853,CUST-0261,PROD-0047,2023-03-24,8,1518.7,0.19,0.13
ORD-03886,CUST-0394,PROD-0015,2023-05-21,6,639.57,0.26,0.07
ORD-01172,CUST-0392,PROD-0059,2024-12-15,3,81.38,0.07,0.09
ORD-04301,CUST-0201,PROD-0052,2024-01-24,7,1240.36,0.15,0.15
ORD-02121,CUST-0267,PROD-0082,2023-03-27,1,1060.63,0.16,0.11
ORD-01692,CUST-0310,PROD-0053,2024-11-03,2,1203.6,0.11,0.08
ORD-03179,CUST-0213,PROD-0059,2024-05-06,7,280.07,0.06,0.13
ORD-02779,CUST-0188,PROD-0030,2024-08-10,8,1516.38,0.17,0.12
ORD-03502,CUST-0494,PROD-0054,2023-09-18,10,1937.99,0.27,0.11
ORD-02782,CUST-0286,PROD-0078,2023-12-22,10,1904.12,0.01,0.08
ORD-01902,CUST-0419,PROD-0013,2024-11-05,3,1729.6,0.09,0.05
ORD-04174,CUST-0314,PROD-0046,2024-06-19,7,835.37,0.02,0.13
ORD-02087,CUST-0040,PROD-0015,2024-09-06,6,1482.14,0.26,0.13
ORD-03272,CUST-0401,PROD-0097,2023-01-07,5,194.8,0.02,0.13
ORD-03565,CUST-0149,PROD-0020,2024-06-20,1,921.82,0.28,0.08
ORD-01564,CUST-0035,PROD-0042,2024-11-24,8,1938.51,0.02,0.15
ORD-00895,CUST-0415,PROD-0029,2024-03-13,3,1657.49,0.06,0.12
ORD-00496,CUST-0139,PROD-0035,2024-09-16,7,1224.87,0.2,0.08
ORD-00331,CUST-0345,PROD-0066,2024-08-10,9,357.33,0.23,0.09
ORD-04405,CUST-0355,PROD-0100,2023-03-15,1,1301.68,0.07,0.12
ORD-00815,CUST-0014,PROD-0024,2024-06-03,9,363.5,0.25,0.11
ORD-01098,CUST-0123,PROD-0009,2023-05-11,4,239.22,0.27,0.11
ORD-01808,CUST-0470,PROD-0075,2024-04-02,9,1900.43,0.28,0.14
ORD-03148,CUST-0010,PROD-0016,2024-09-29,4,1288.7,0.23,0.11
ORD-02177,CUST-0147,PROD-0014,2023-09-27,7,633.08,0.04,0.09
ORD-00353,CUST-0128,PROD-0050,2023-05-01,7,1658.22,0.04,0.13
ORD-01728,CUST-0063,PROD-0083,2023-03-11,6,1162.75,0.22,0.09
ORD-00808,CUST-0388,PROD-0060,2024-05-03,4,954.13,0.15,0.13
ORD-04436,CUST-0003,PROD-0076,2023-08-16,8,655.84,0.2,0.08
ORD-02135,CUST-0258,PROD-0021,2024-04-09,3,564.11,0.26,0.15
ORD-02600,CUST-0016,PROD-0024,2023-10-24,1,422.59,0.26,0.07
ORD-03281,CUST-0241,PROD-0052,2023-10-28,6,426.96,0.18,0.13
ORD-02212,CUST-0201,PROD-0026,2024-11-06,5,608.0,0.01,0.15
ORD-01313,CUST-0153,PROD-0082,2024-08-07,3,593.55,0.13,0.09
ORD-02761,CUST-0478,PROD-0025,2024-02-27,4,691.67,0.13,0.07
ORD-04224,CUST-0093,PROD-0031,2023-11-12,7,912.74,0.21,0.07
ORD-01460,CUST-0427,PROD-0089,2024-02-05,3,1338.37,0.08,0.1
ORD-00799,CUST-0293,PROD-0021,2023-02-05,4,797.84,0.09,0.14
ORD-00106,CUST-0081,PROD-0033,2024-08-01,6,120.32,0.26,0.07
ORD-04221,CUST-0233,PROD-0093,2024-02-29,7,1261.82,1.9,0.06
ORD-00399,CUST-0333,PROD-0050,2024-06-24,6,1729.92,0.01,0.14
ORD-04280,CUST-0059,PROD-0028,2023-05-07,10,837.16,0.27,0.11
ORD-00836,CUST-0086,PROD-0006,2024-11-14,2,1595.88,0.25,0.07
ORD-00529,CUST-0091,PROD-0021,2023-02-05,3,1373.64,0.29,0.1
ORD-03239,CUST-0213,PROD-0014,2024-01-03,6,902.78,0.05,0.14
ORD-03644,CUST-0203,PROD-0051,2024-12-05,8,1394.26,0.29,0.12
ORD-04878,CUST-0360,PROD-0080,2023-12-27,3,791.81,0.02,0.08
ORD-02783,CUST-0323,PROD-0072,2024-10-11,6,458.01,0.03,0.11
ORD-01279,CUST-0291,PROD-0090,2023-06-17,5,554.79,0.11,0.08
ORD-00964,CUST-0356,PROD-0025,2024-10-04,5,100.44,0.17,0.13
ORD-04908,CUST-0300,PROD-0089,2023-01-03,10,1023.4,0.17,0.13
ORD-00513,CUST-0098,PROD-0018,2023-01-18,6,978.14,0.27,0.09
ORD-03172,CUST-0409,PROD-0093,2024-09-18,10,1718.36,0.23,0.07
ORD-00763,CUST-0338,PROD-0095,2023-02-19,5,1142.51,0.15,0.11
ORD-00924,CUST-0460,PROD-0007,2023-03-20,10,1732.14,0.17,0.11
ORD-04667,CUST-0183,PROD-0045,2023-10-07,7,690.72,0.29,0.09
ORD-02300,CUST-0299,PROD-0044,2023-05-18,6,1062.24,0.18,0.07
ORD-01387,CUST-0329,PROD-0053,2024-08-08,5,1211.2,0.28,0.06
ORD-04186,CUST-0381,PROD-0099,2024-08-18,5,1029.88,0.03,0.08
ORD-00507,CUST-0010,PROD-0064,2023-04-19,2,150.12,0.22,0.13
ORD-02063,CUST-0352,PROD-0100,2023-10-04,3,1447.54,0.2,0.06
ORD-02989,CUST-0469,PROD-0046,2024-03-31,9,1198.45,0.18,0.1
ORD-02320,CUST-0426,PROD-0034,2023-05-11,1,884.3,0.26,0.09
ORD-01121,CUST-0044,PROD-0039,2023-08-14,5,280.02,0.17,0.08
ORD-02634,CUST-0026,PROD-0067,2024-02-21,10,1283.3,0.09,0.12
ORD-02808,CUST-0104,PROD-0071,2023-06-20,6,878.47,0.21,0.11
ORD-02590,CUST-0178,PROD-0004,2024-11-05,6,1562.54,0.23,0.08
ORD-01213,CUST-0430,PROD-0066,2024-01-11,4,1336.2,0.04,0.07
ORD-00062,CUST-0313,PROD-0051,2023-07-27,8,1060.15,0.19,0.11
ORD-03804,CUST-0169,PROD-0078,2024-02-04,4,837.74,0.27,0.05
ORD-04731,CUST-0380,PROD-0098,2023-04-12,3,1892.72,0.17,0.12
ORD-04723,CUST-0255,PROD-0053,2023-02-19,2,662.73,0.08,0.1
ORD-03424,CUST-0207,PROD-0005,2023-05-11,4,1003.63,0.09,0.12
ORD-03556,CUST-0078,PROD-0083,2024-01-09,5,1271.76,0.21,0.08
ORD-00688,CUST-0236,PROD-0089,2024-01-13,1,795.92,0.0,0.12
ORD-01467,CUST-0429,PROD-0007,2024-03-19,9,1643.94,0.07,0.08
ORD-02579,CUST-0073,PROD-0005,2024-06-03,6,1545.69,0.13,0.1
ORD-01102,CUST-0461,PROD-0059,2024-09-23,3,637.07,0.02,0.07
ORD-00839,CUST-0320,PROD-0048,2023-06-21,8,447.99,0.2,0.08
ORD-01084,CUST-0195,PROD-0035,2024-06-01,2,534.82,0.21,0.13
ORD-03419,CUST-0207,PROD-0006,2024-03-22,8,730.63,0.15,0.12
ORD-01798,CUST-0307,PROD-0069,2023-01-03,4,1227.43,0.03,0.08
ORD-02041,CUST-0461,PROD-0071,2023-05-24,10,852.81,0.11,0.05
ORD-01863,CUST-0224,PROD-0074,2023-10-05,6,113.58,0.13,0.11
ORD-01595,CUST-0354,PROD-0087,2024-02-15,4,1521.92,0.22,0.08
ORD-02190,CUST-0282,PROD-0071,2024-10-20,2,1011.23,0.06,0.09
ORD-00942,CUST-0275,PROD-0035,2023-11-27,7,754.88,0.11,0.14
ORD-00229,CUST-0475,PROD-0082,2024-03-25,4,1436.41,0.03,0.09
ORD-03962,CUST-0135,PROD-0093,2023-01-26,10,863.07,0.16,0.11
ORD-03798,CUST-0130,PROD-0088,2023-10-27,8,1917.24,0.14,0.1
ORD-01614,CUST-0082,PROD-0074,2023-02-08,3,1201.6,0.16,0.13
ORD-01328,CUST-0181,PROD-0073,2023-04-24,8,68.83,0.19,0.07
ORD-02550,CUST-0142,PROD-0005,2024-11-14,10,1825.71,0.01,0.06
ORD-03131,CUST-0317,PROD-0065,2023-04-28,10,870.97,0.28,0.11
ORD-02586,CUST-0441,PROD-0091,2023-11-14,7,1369.55,0.04,0.14
ORD-02792,CUST-0382,PROD-0047,2024-09-01,5,122.66,0.11,0.08
ORD-04484,CUST-0206,PROD-0046,2024-11-17,2,1603.93,0.15,0.12
ORD-02932,CUST-0049,PROD-0013,2024-03-12,6,1831.87,0.04,0.08
ORD-04602,CUST-0462,PROD-0033,2023-07-30,8,1784.58,0.19,0.07
ORD-00700,CUST-0492,PROD-0054,2023-11-27,8,271.01,0.09,0.12
ORD-01198,CUST-0186,PROD-0084,2024-01-21,6,168.58,0.17,0.06
ORD-04291,CUST-0464,PROD-0078,2023-05-09,8,682.53,0.02,0.1
ORD-00683,CUST-0262,PROD-0055,2024-07-11,1,1106.48,0.28,0.1
ORD-04662,CUST-0412,PROD-0087,2024-04-11,1,1984.84,0.06,0.13
ORD-04110,CUST-0087,PROD-0077,2023-04-04,5,56.8,0.11,0.09
ORD-03052,CUST-0175,PROD-0027,2023-04-25,8,831.34,0.17,0.14
ORD-00711,CUST-0323,PROD-0086,2024-08-07,2,539.37,0.21,0.09
ORD-01297,CUST-0371,PROD-0032,2024-10-31,2,377.34,0.26,0.09
ORD-01450,CUST-0177,PROD-0046,2024-03-24,8,1700.37,0.08,0.13
ORD-03186,CUST-0089,PROD-0098,2024-04-08,7,887.02,0.2,0.06
ORD-03853,CUST-0135,PROD-0060,2024-12-07,3,952.43,0.12,0.11
ORD-03822,CUST-0224,PROD-0038,2024-02-25,1,423.89,0.13,0.09
ORD-03021,CUST-0155,PROD-0066,2023-04-21,-1,1490.45,0.27,0.07
ORD-03802,CUST-0232,PROD-0098,2023-01-28,6,593.46,0.1,0.08
ORD-03905,CUST-0209,PROD-0088,2023-01-06,5,68.46,0.21,0.11
ORD-01737,CUST-0223,PROD-0099,2023-05-03,9,1987.33,0.18,0.11
ORD-01307,CUST-0028,PROD-0039,2023-06-08,8,1311.1,0.2,0.09
ORD-03096,CUST-0474,PROD-0061,2024-07-19,4,1883.34,0.0,0.14
ORD-02275,CUST-0060,PROD-0078,2024-10-16,10,1801.22,0.21,0.08
ORD-00392,CUST-0180,PROD-0079,2024-11-29,6,1191.82,0.01,0.08
ORD-04554,CUST-0408,PROD-0098,2024-10-01,5,1780.09,0.23,0.12
ORD-00068,CUST-0043,PROD-0073,2024-05-22,8,837.1,0.25,0.1
ORD-02744,CUST-0391,PROD-0085,2023-09-28,6,133.6,0.13,0.13
ORD-01277,CUST-0374,PROD-0035,2023-04-16,1,139.26,0.25,0.1
ORD-00851,CUST-0160,PROD-0022,2024-06-17,4,480.26,0.02,0.12
ORD-02401,CUST-0246,PROD-0050,2024-12-03,5,884.76,0.01,0.1
ORD-01966,CUST-0227,PROD-0092,2023-03-10,8,359.34,0.14,0.07
ORD-04822,CUST-0116,PROD-0004,2024-02-20,9,1517.45,0.22,0.05
ORD-03240,CUST-0046,PROD-0074,2023-03-22,7,443.66,0.27,0.1
ORD-03697,CUST-0383,PROD-0087,2024-07-15,5,998.92,0.12,0.14
ORD-02769,CUST-0030,PROD-0069,2024-07-31,5,599.57,0.22,0.15
ORD-03958,CUST-0277,PROD-0003,2024-05-21,2,960.26,0.13,0.12
ORD-03255,CUST-0374,PROD-0005,2024-11-26,10,1081.37,0.04,0.08
ORD-00500,CUST-0428,PROD-0028,2024-09-01,10,192.96,0.28,0.12
ORD-02298,CUST-0422,PROD-0004,2023-10-20,2,305.28,0.18,0.11
ORD-04252,CUST-0252,PROD-0058,2024-10-28,10,1818.43,0.09,0.05
ORD-03318,CUST-0186,PROD-0054,2024-08-01,4,1631.72,0.18,0.13
ORD-00451,CUST-0236,PROD-0050,2024-10-15,9,1356.67,0.04,0.12
ORD-01888,CUST-0314,PROD-0043,2024-01-30,9,412.1,0.02,0.07
ORD-01065,CUST-0363,PROD-0071,2023-02-12,5,554.6,0.06,0.06
ORD-02412,CUST-0183,PROD-0075,2024-09-19,5,233.15,0.24,0.1
ORD-01218,CUST-0323,PROD-0095,2024-01-03,2,660.96,0.15,0.08
ORD-04978,CUST-0172,PROD-0047,2023-03-08,9,791.21,0.14,0.12
ORD-04048,CUST-0078,PROD-0040,2023-02-27,1,1920.63,0.24,0.11
ORD-03470,CUST-0177,PROD-0053,2024-07-17,2,1715.47,0.21,0.07
ORD-02839,CUST-0272,PROD-0017,2023-06-18,8,681.78,0.24,0.09
ORD-03498,CUST-0074,PROD-0068,2023-08-13,5,341.77,0.11,0.08
ORD-00966,CUST-0293,PROD-0028,2023-07-08,7,1218.36,1.94,0.05
ORD-01448,CUST-0382,PROD-0100,2024-01-31,9,84.18,0.12,0.13
